69,95,nan,78,84,81.5,
78,82,78,nan,94,83,
83,80,84,94,nan,85.25,80.8
65,4,2,2,,,
 ,,,,,,
nan,47,94,77,100,79.5,
47,nan,53,67,47,53.5,
94,53,nan,83,94,81,
77,67,83,nan,77,76,
100,47,94,77,nan,79.5,73.9
68,4,2,3,,,
 ,,,,,,
nan,45,25,100,100,67.5,
45,nan,16,45,45,37.75,
25,16,nan,25,25,22.75,
100,45,25,nan,100,67.5,
100,45,25,100,nan,67.5,52.6
58,3,5,3,,,
 ,,,,,,
nan,60,60,41,54,53.75,
60,nan,100,47,51,64.5,
60,100,nan,47,51,64.5,
41,47,47,nan,85,55,
54,51,51,85,nan,60.25,59.6
52,5,5,2,,,
 ,,,,,,
nan,64,64,100,100,82,
64,nan,100,64,64,73,
64,100,nan,64,64,73,
100,64,64,nan,100,82,
100,64,64,100,nan,82,78.4
58,6,3,4,,,
 ,,,,,,
nan,81,99,85,63,82,
81,nan,81,76,62,75,
99,81,nan,85,63,82,
85,76,85,nan,62,77,
63,62,63,62,nan,62.5,75.7
61,3,6,3,,,
 ,,,,,,
nan,57,56,91,100,76,
57,nan,48,52,57,53.5,
56,48,nan,57,56,54.25,
91,52,57,nan,91,72.75,
100,57,56,91,nan,76,66.5
59,6,2,3,,,
 ,,,,,,
nan,87,100,69,70,81.5,
87,nan,87,61,78,78.25,
100,87,nan,69,70,81.5,
69,61,69,nan,53,63,
70,78,70,53,nan,67.75,74.4
70,8,4,4,,,
 ,,,,,,
nan,82,100,79,82,85.75,
82,nan,82,96,100,90,
100,82,nan,79,82,85.75,
79,96,79,nan,96,87.5,
82,100,82,96,nan,90,87.8
63,3,3,2,,,
 ,,,,,,
nan,100,27,37,27,47.75,
100,nan,27,37,27,47.75,
27,27,nan,81,100,58.75,
37,37,81,nan,81,59,
27,27,100,81,nan,58.75,54.4
64,5,4,3,,,
 ,,,,,,
nan,100,100,100,72,93,
100,nan,100,100,72,93,
100,100,nan,100,72,93,
100,100,100,nan,72,93,
72,72,72,72,nan,72,88.8
57,2,5,4,,,
 ,,,,,,
nan,77,84,70,67,74.5,
77,nan,87,71,79,78.5,
84,87,nan,74,76,80.25,
70,71,74,nan,80,73.75,
67,79,76,80,nan,75.5,76.5
64,5,4,3,,,
 ,,,,,,
nan,100,52,46,43,60.25,
100,nan,52,46,43,60.25,
52,52,nan,34,65,50.75,
46,46,34,nan,45,42.75,
43,43,65,45,nan,49,52.6
54,6,3,2,,,
 ,,,,,,
nan,93,100,93,93,94.75,
93,nan,93,86,100,93,
100,93,nan,93,93,94.75,
93,86,93,nan,86,89.5,
93,100,93,86,nan,93,93
70,8,8,3,,,
 ,,,,,,
nan,98,100,89,90,94.25,
98,nan,98,91,90,94.25,
100,98,nan,89,90,94.25,
89,91,89,nan,99,92,
90,90,90,99,nan,92.25,93.4
65,7,7,4,,,
 ,,,,,,
nan,94,68,85,80,81.75,
94,nan,64,89,81,82,
68,64,nan,71,71,68.5,
85,89,71,nan,78,80.75,
80,81,71,78,nan,77.5,78.1
62,3,2,2,,,
 ,,,,,,
nan,37,37,80,80,58.5,
37,nan,100,40,40,54.25,
37,100,nan,40,40,54.25,
80,40,40,nan,100,65,
80,40,40,100,nan,65,59.4
69,5,3,3,,,
 ,,,,,,
nan,40,54,72,64,57.5,
40,nan,72,41,40,48.25,
54,72,nan,53,53,58,
72,41,53,nan,91,64.25,
64,40,53,91,nan,62,58
57,7,2,2,,,
 ,,,,,,
nan,91,100,33,91,78.75,
91,nan,91,32,100,78.5,
100,91,nan,33,91,78.75,
33,32,33,nan,32,32.5,
91,100,91,32,nan,78.5,69.4
67,2,5,3,,,
 ,,,,,,
nan,66,36,30,30,40.5,
66,nan,28,38,38,42.5,
36,28,nan,8,8,20,
30,38,8,nan,100,44,
30,38,8,100,nan,44,38.2
70,2,8,3,,,
 ,,,,,,
nan,48,79,48,100,68.75,
48,nan,36,100,48,58,
79,36,nan,36,79,57.5,
48,100,36,nan,48,58,
100,48,79,48,nan,68.75,62.2
52,4,7,4,,,
 ,,,,,,
nan,51,55,55,64,56.25,
51,nan,79,79,78,71.75,
55,79,nan,100,86,80,
55,79,100,nan,86,80,
64,78,86,86,nan,78.5,73.3
65,8,4,4,,,
 ,,,,,,
nan,65,62,87,62,69,
65,nan,89,64,89,76.75,
62,89,nan,60,100,77.75,
87,64,60,nan,60,67.75,
62,89,100,60,nan,77.75,73.8
66,7,2,2,,,
 ,,,,,,
nan,91,91,91,91,91,
91,nan,100,100,100,97.75,
91,100,nan,100,100,97.75,
91,100,100,nan,100,97.75,
91,100,100,100,nan,97.75,96.4
62,6,6,3,,,
 ,,,,,,
nan,45,49,49,41,46,
45,nan,77,45,58,56.25,
49,77,nan,59,77,65.5,
49,45,59,nan,76,57.25,
41,58,77,76,nan,63,57.6
69,5,6,2,,,
 ,,,,,,
nan,94,94,49,44,70.25,
94,nan,100,45,48,71.75,
94,100,nan,45,48,71.75,
49,45,45,nan,80,54.75,
44,48,48,80,nan,55,64.7
56,6,4,3,,,
 ,,,,,,
nan,90,91,42,100,80.75,
90,nan,83,41,90,76,
91,83,nan,36,91,75.25,
42,41,36,nan,42,40.25,
100,90,91,42,nan,80.75,70.6
69,7,7,4,,,
 ,,,,,,
nan,85,78,86,79,82,
85,nan,87,96,89,89.25,
78,87,nan,90,97,88,
86,96,90,nan,91,90.75,
79,89,97,91,nan,89,87.8
50,8,6,4,,,
 ,,,,,,
nan,39,32,48,28,36.75,
39,nan,37,36,52,41,
32,37,nan,20,51,35,
48,36,20,nan,25,32.25,
28,52,51,25,nan,39,36.8
65,5,5,3,,,
 ,,,,,,
nan,73,100,100,96,92.25,
73,nan,73,73,71,72.5,
100,73,nan,100,96,92.25,
100,73,100,nan,96,92.25,
96,71,96,96,nan,89.75,87.8
53,6,2,2,,,
 ,,,,,,
nan,100,100,100,100,100,
100,nan,100,100,100,100,
100,100,nan,100,100,100,
100,100,100,nan,100,100,
100,100,100,100,nan,100,100
63,6,3,4,,,
 ,,,,,,
nan,91,67,65,51,68.5,
91,nan,61,60,46,64.5,
67,61,nan,82,82,73,
65,60,82,nan,76,70.75,
51,46,82,76,nan,63.75,68.1
61,8,3,3,,,
 ,,,,,,
nan,93,79,93,92,89.25,
93,nan,85,100,85,90.75,
79,85,nan,85,87,84,
93,100,85,nan,85,90.75,
92,85,87,85,nan,87.25,88.4
68,3,4,4,,,
 ,,,,,,
nan,100,86,91,57,83.5,
100,nan,86,91,57,83.5,
86,86,nan,78,72,80.5,
91,91,78,nan,57,79.25,
57,57,72,57,nan,60.75,77.5
52,7,4,3,,,
 ,,,,,,
nan,100,86,94,100,95,
100,nan,86,94,100,95,
86,86,nan,88,86,86.5,
94,94,88,nan,94,92.5,
100,100,86,94,nan,95,92.8
50,2,2,3,,,
 ,,,,,,
nan,77,54,100,69,75,
77,nan,72,77,85,77.75,
54,72,nan,54,61,60.25,
100,77,54,nan,69,75,
69,85,61,69,nan,71,71.8
62,5,3,4,,,
 ,,,,,,
nan,65,81,81,81,77,
65,nan,79,79,79,75.5,
81,79,nan,100,100,90,
81,79,100,nan,100,90,
81,79,100,100,nan,90,84.5
50,2,8,3,,,
 ,,,,,,
nan,80,76,76,47,69.75,
80,nan,96,96,61,83.25,
76,96,nan,100,59,82.75,
76,96,100,nan,59,82.75,
47,61,59,59,nan,56.5,75
67,8,6,2,,,
 ,,,,,,
nan,100,62,100,79,85.25,
100,nan,62,100,79,85.25,
62,62,nan,62,76,65.5,
100,100,62,nan,79,85.25,
79,79,76,79,nan,78.25,79.9
67,2,4,4,,,
 ,,,,,,
nan,90,70,56,70,71.5,
90,nan,74,52,76,73,
70,74,nan,47,66,64.25,
56,52,47,nan,55,52.5,
70,76,66,55,nan,66.75,65.6
68,4,3,2,,,
 ,,,,,,
nan,72,75,75,75,74.25,
72,nan,61,61,61,63.75,
75,61,nan,100,100,84,
75,61,100,nan,100,84,
75,61,100,100,nan,84,78
51,5,5,4,,,
 ,,,,,,
nan,90,63,69,60,70.5,
90,nan,60,64,63,69.25,
63,60,nan,93,93,77.25,
69,64,93,nan,91,79.25,
60,63,93,91,nan,76.75,74.6
66,6,7,3,,,
 ,,,,,,
nan,91,98,98,99,96.5,
91,nan,90,92,91,91,
98,90,nan,98,99,96.25,
98,92,98,nan,99,96.75,
99,91,99,99,nan,97,95.5
50,2,3,4,,,
 ,,,,,,
nan,78,77,63,72,72.5,
78,nan,59,75,57,67.25,
77,59,nan,67,80,70.75,
63,75,67,nan,68,68.25,
72,57,80,68,nan,69.25,69.6
56,4,3,3,,,
 ,,,,,,
nan,93,90,100,85,92,
93,nan,94,93,91,92.75,
90,94,nan,90,86,90,
100,93,90,nan,85,92,
85,91,86,85,nan,86.75,90.7
68,5,4,3,,,
 ,,,,,,
nan,44,91,46,91,68,
44,nan,44,79,45,53,
91,44,nan,44,84,65.75,
46,79,44,nan,48,54.25,
91,45,84,48,nan,67,61.6
51,2,6,4,,,
 ,,,,,,
nan,60,71,41,41,53.25,
60,nan,60,63,58,60.25,
71,60,nan,50,52,58.25,
41,63,50,nan,43,49.25,
41,58,52,43,nan,48.5,53.9
69,5,5,2,,,
 ,,,,,,
nan,92,100,92,55,84.75,
92,nan,92,85,50,79.75,
100,92,nan,92,55,84.75,
92,85,92,nan,49,79.5,
55,50,55,49,nan,52.25,76.2
51,7,8,2,,,
 ,,,,,,
nan,83,83,100,83,87.25,
83,nan,100,83,100,91.5,
83,100,nan,83,100,91.5,
100,83,83,nan,83,87.25,
83,100,100,83,nan,91.5,89.8
51,8,6,4,,,
 ,,,,,,
nan,50,52,52,46,50,
50,nan,50,41,59,50,
52,50,nan,36,33,42.75,
52,41,36,nan,48,44.25,
46,59,33,48,nan,46.5,46.7
50,4,3,4,,,
 ,,,,,,
nan,82,81,97,90,87.5,
82,nan,74,85,92,83.25,
81,74,nan,84,81,80,
97,85,84,nan,93,89.75,
90,92,81,93,nan,89,85.9
70,6,8,4,,,
 ,,,,,,
nan,72,74,61,95,75.5,
72,nan,98,64,71,76.25,
74,98,nan,64,72,77,
61,64,64,nan,63,63,
95,71,72,63,nan,75.25,73.4
51,8,4,3,,,
 ,,,,,,
nan,62,54,54,55,56.25,
62,nan,62,62,64,62.5,
54,62,nan,100,98,78.5,
54,62,100,nan,98,78.5,
55,64,98,98,nan,78.75,70.9
52,6,4,3,,,
 ,,,,,,
nan,51,70,65,65,62.75,
51,nan,43,25,29,37,
70,43,nan,68,70,62.75,
65,25,68,nan,71,57.25,
65,29,70,71,nan,58.75,55.7
65,7,8,2,,,
 ,,,,,,
nan,91,97,97,100,96.25,
91,nan,92,94,91,92,
97,92,nan,98,97,96,
97,94,98,nan,97,96.5,
100,91,97,97,nan,96.25,95.4
54,6,6,3,,,
 ,,,,,,
nan,84,70,86,45,71.25,
84,nan,55,72,46,64.25,
70,55,nan,75,51,62.75,
86,72,75,nan,55,72,
45,46,51,55,nan,49.25,63.9
57,4,6,2,,,
 ,,,,,,
nan,21,78,78,77,63.5,
21,nan,7,7,34,17.25,
78,7,nan,100,57,60.5,
78,7,100,nan,57,60.5,
77,34,57,57,nan,56.25,51.6
66,6,4,3,,,
 ,,,,,,
nan,83,83,29,32,56.75,
83,nan,100,25,40,62,
83,100,nan,25,40,62,
29,25,25,nan,57,34,
32,40,40,57,nan,42.25,51.4
64,2,2,4,,,
 ,,,,,,
nan,57,38,55,43,48.25,
57,nan,78,97,71,75.75,
38,78,nan,79,80,68.75,
55,97,79,nan,70,75.25,
43,71,80,70,nan,66,66.8
58,6,6,3,,,
 ,,,,,,
nan,35,66,49,61,52.75,
35,nan,36,32,32,33.75,
66,36,nan,75,93,67.5,
49,32,75,nan,79,58.75,
61,32,93,79,nan,66.25,55.8
67,5,8,2,,,
 ,,,,,,
nan,92,100,100,100,98,
92,nan,92,92,92,92,
100,92,nan,100,100,98,
100,92,100,nan,100,98,
100,92,100,100,nan,98,96.8
65,3,5,3,,,
 ,,,,,,
nan,100,57,46,56,64.75,
100,nan,57,46,56,64.75,
57,57,nan,79,92,71.25,
46,46,79,nan,86,64.25,
56,56,92,86,nan,72.5,67.5
66,7,3,3,,,
 ,,,,,,
