133,7,6,4
 
126,2,2,2
 
135,2,4,2
 
140,2,7,3
 
85.0,nan,89.0,85.0,89.0,87.0
82.0,89.0,nan,82.0,87.0,85.0
100.0,85.0,82.0,nan,95.0,90.5
95.0,89.0,87.0,95.0,nan,91.5
138,8,8,3
 
nan,100.0,97.0,81.0,98.0,94.0
100.0,nan,97.0,81.0,98.0,94.0
97.0,97.0,nan,83.0,95.0,93.0
81.0,81.0,83.0,nan,79.0,81.0
98.0,98.0,95.0,79.0,nan,92.5
135,6,5,4
 
nan,98.0,95.0,92.0,98.0,95.75
98.0,nan,96.0,93.0,99.0,96.5
95.0,96.0,nan,90.0,96.0,94.25
92.0,93.0,90.0,nan,93.0,92.0
98.0,99.0,96.0,93.0,nan,96.5
128,4,8,2
 
nan,100.0,97.0,100.0,97.0,98.5
100.0,nan,97.0,100.0,97.0,98.5
97.0,97.0,nan,97.0,100.0,97.75
100.0,100.0,97.0,nan,97.0,98.5
97.0,97.0,100.0,97.0,nan,97.75
135,2,4,4
 
127,5,4,3
 
129,7,6,4
 
126,7,6,4
 
139,3,5,3
 
140,3,7,4
 
nan,90.0,93.0,73.0,93.0,87.25
90.0,nan,84.0,77.0,84.0,83.75
93.0,84.0,nan,79.0,90.0,86.5
73.0,77.0,79.0,nan,71.0,75.0
93.0,84.0,90.0,71.0,nan,84.5
